stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.84835815,0.10384051,0.20547566,0.10714289,-11.81875,470.0,-2.3598387,0.9125,-29.10875,2350.0,0.5675
0.848428,0.10396063,0.2054887,0.10732338,-11.424999,480.0,-2.2067504,0.9,-28.715,2400.0,0.60375
0.8485093,0.104075156,0.20551336,0.107472934,-14.775,490.0,-2.5294847,0.825,-28.576248,2450.0,0.58375
0.8485878,0.10408328,0.20553318,0.10751962,-11.48125,500.0,-2.0800195,0.91875,-28.686249,2500.0,0.57875
0.84869343,0.10418117,0.20557377,0.10761982,-11.65625,510.0,-1.9091538,0.90625,-29.106249,2550.0,0.58500004
0.8487751,0.104249544,0.2056207,0.10770061,-13.48125,520.0,-2.2602878,0.85,-29.2775,2600.0,0.585
0.8488601,0.104200564,0.20568073,0.1077339,-12.68125,530.0,-1.7934115,0.8875,-29.21125,2650.0,0.5625
0.8490076,0.10421344,0.20572191,0.1078135,-11.8375,540.0,-1.3249962,0.91249996,-30.060001,2700.0,0.565
0.8490835,0.10420328,0.20578876,0.107943885,-13.9,550.0,-1.6508157,0.85,-28.8975,2750.0,0.57625
0.8491394,0.104203664,0.20578937,0.108021095,-11.88125,560.0,-1.2477711,0.9,-29.717499,2800.0,0.56875
0.84926885,0.10419076,0.20582253,0.10806027,-12.53125,570.0,-1.342583,0.8875,-29.901249,2850.0,0.54999995
0.84928465,0.10409605,0.2058305,0.10806144,-11.125,580.0,-1.1421975,0.92499995,-29.186249,2900.0,0.5675
0.8493762,0.10411692,0.20586196,0.108081535,-11.5625,590.0,-1.20629,0.91249996,-29.56875,2950.0,0.5575
0.84943414,0.10405777,0.20585866,0.10809939,-10.90625,600.0,-1.0280554,0.93125,-30.54625,3000.0,0.53125
0.8494826,0.10410843,0.20585223,0.10817968,-11.125,610.0,-1.0482774,0.9125,-30.5975,3050.0,0.52750003
0.84958225,0.10408982,0.20588802,0.10824688,-11.831249,620.0,-1.1032732,0.9125,-30.40875,3100.0,0.555
0.84958977,0.104115725,0.20589092,0.10829707,-10.28125,630.0,-0.9467013,0.95625,-28.7025,3150.0,0.59875
0.8496371,0.10408148,0.20590614,0.108263224,-12.83125,640.0,-1.0431156,0.875,-30.411251,3200.0,0.54625
0.84968257,0.10405487,0.2058907,0.10830812,-10.05,650.0,-0.98501724,0.94375,-29.54625,3250.0,0.575
0.8497247,0.103991926,0.20589446,0.10835151,-11.13125,660.0,-1.016377,0.93125,-30.575,3300.0,0.53125
0.84973806,0.10394508,0.20588678,0.1083828,-12.575001,670.0,-1.0503888,0.8875,-30.345001,3350.0,0.53875
0.84975976,0.10389497,0.20588051,0.10841799,-11.75625,680.0,-1.0852168,0.93125,-29.97875,3400.0,0.57250005
0.84978133,0.10383546,0.20588894,0.108410686,-10.78125,690.0,-1.0053918,0.94375,-30.31625,3450.0,0.54875004
0.8498692,0.10385486,0.20594007,0.10846621,-11.3125,700.0,-0.98598087,0.92499995,-30.818748,3500.0,0.54875
0.84990263,0.10382453,0.20594311,0.10848785,-11.25,710.0,-1.0259305,0.93125,-30.24875,3550.0,0.54875004
0.8499723,0.10380409,0.2059981,0.10852423,-11.35,720.0,-1.2026123,0.92499995,-30.07625,3600.0,0.5475
0.849991,0.103760384,0.20600289,0.10851264,-11.112499,730.0,-1.0916443,0.925,-30.786251,3650.0,0.53249997
0.85003567,0.10370409,0.20602077,0.108522885,-10.0,740.0,-0.97597086,0.95624995,-30.561249,3700.0,0.54625
0.8500698,0.10365105,0.20602171,0.10854907,-11.61875,750.0,-1.024319,0.90625,-29.86375,3750.0,0.55375004
0.85013396,0.10367042,0.206032,0.10857664,-10.63125,760.0,-1.0131667,0.95,-30.915,3800.0,0.52625
0.8501456,0.10363579,0.20601968,0.108582504,-11.0125,770.0,-0.99469185,0.93125,-29.9,3850.0,0.57875
0.85016316,0.10361368,0.20600884,0.10859077,-11.4125,780.0,-1.0822566,0.91875005,-29.92125,3900.0,0.555
0.8501816,0.103542954,0.20599009,0.1085706,-12.4625,790.0,-1.0611862,0.875,-29.6725,3950.0,0.54875
0.85024625,0.10356351,0.2059869,0.10863226,-12.24375,800.0,-1.0425012,0.8875,-30.460001,4000.0,0.53000003
