stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/avg_episode_reward,test/episode,test/mean_Q_val,test/success_rate,train/avg_episode_reward,train/episode,train/success_rate
0.7898965,0.18049955,0.17800638,0.0985707,-35.6,230.0,-12.116192,0.4,-44.85625,1150.0,0.14250001
0.7915592,0.181005,0.17829888,0.099127725,-35.16875,240.0,-11.692526,0.40625,-44.98375,1200.0,0.1375
0.7931032,0.18124221,0.17863014,0.09954479,-33.4625,250.0,-11.748425,0.42499998,-44.706253,1250.0,0.1525
0.7945973,0.1814835,0.17890996,0.09982743,-32.18125,260.0,-11.156564,0.44375002,-44.405003,1300.0,0.155
0.795989,0.1815473,0.17922702,0.100068904,-32.962498,270.0,-11.663815,0.43125,-44.03,1350.0,0.14500001
0.79734117,0.18162136,0.17948982,0.10037058,-32.85,280.0,-10.473293,0.4875,-44.217503,1400.0,0.14625001
0.7985763,0.1813459,0.1797467,0.100449055,-33.362503,290.0,-12.286772,0.4875,-44.29,1450.0,0.15875
0.79968786,0.18134712,0.17995133,0.100742884,-32.4125,300.0,-11.173145,0.54375,-44.574997,1500.0,0.16125
0.8007702,0.18134247,0.1801873,0.100902006,-32.5375,310.0,-11.420151,0.54375,-44.555,1550.0,0.1375
0.8017017,0.18107195,0.1804015,0.10085096,-32.8625,320.0,-12.581897,0.46875,-43.50125,1600.0,0.17375001
0.8024562,0.18115626,0.18058646,0.10107381,-34.84375,330.0,-11.79047,0.5125,-44.36875,1650.0,0.16
0.8032875,0.18118274,0.18073934,0.1013028,-34.943752,340.0,-12.756187,0.525,-44.52625,1700.0,0.1525
0.8041926,0.18114442,0.1809029,0.101493575,-33.68125,350.0,-13.895245,0.45,-44.735,1750.0,0.16
0.8049042,0.1811326,0.18106383,0.10170464,-33.275,360.0,-12.35266,0.45,-44.415,1800.0,0.15125
0.8055629,0.18105467,0.18115607,0.101908386,-33.00625,370.0,-12.348364,0.47500002,-44.856247,1850.0,0.14875
0.8060855,0.1813079,0.18121855,0.102123804,-33.375,380.0,-13.068414,0.5125,-44.83125,1900.0,0.13624999
0.8065596,0.18133307,0.18129969,0.10223582,-30.225,390.0,-10.299168,0.6125,-45.036247,1950.0,0.14750001
0.8071398,0.1814623,0.18137743,0.10252246,-33.431248,400.0,-12.837288,0.53125,-44.87375,2000.0,0.13874999
0.80769306,0.18173236,0.18145384,0.10265807,-32.80625,410.0,-10.844284,0.6125,-45.49375,2050.0,0.12875
0.80816334,0.18181866,0.18152618,0.1027966,-34.9125,420.0,-13.983832,0.475,-45.23,2100.0,0.13624999
0.80864286,0.18191878,0.18157357,0.10285392,-32.2875,430.0,-10.942104,0.6,-44.658752,2150.0,0.14124998
0.809098,0.18192841,0.18162112,0.102949135,-34.199997,440.0,-11.575631,0.57500005,-45.2725,2200.0,0.14125
0.80959463,0.18208687,0.18168204,0.10310023,-36.762497,450.0,-12.973694,0.53125,-45.33625,2250.0,0.1325
0.81002474,0.18230325,0.18178032,0.10333333,-36.30625,460.0,-12.910637,0.52500004,-45.785,2300.0,0.11874999
0.81047606,0.18236707,0.18189183,0.10363399,-35.175003,470.0,-11.835078,0.5375,-45.72125,2350.0,0.12125
0.8109291,0.18244803,0.18196656,0.10388385,-35.48125,480.0,-11.763768,0.5125,-45.89875,2400.0,0.12125
0.81140304,0.18230952,0.18204395,0.10405534,-32.837498,490.0,-10.761063,0.61875,-45.2725,2450.0,0.13625
0.81177384,0.18232715,0.18212114,0.104221605,-35.65,500.0,-11.778683,0.5,-45.21,2500.0,0.12875
0.81216305,0.18236524,0.18218765,0.10433297,-33.2875,510.0,-9.997763,0.625,-45.54,2550.0,0.1275
0.8125393,0.18237282,0.18222024,0.104473926,-33.756252,520.0,-10.867733,0.55625,-45.871246,2600.0,0.1125
0.81289214,0.18239053,0.18229443,0.10458547,-33.8125,530.0,-12.532894,0.5875,-45.68375,2650.0,0.11875
0.8132786,0.18232816,0.18232693,0.10469066,-34.6875,540.0,-10.456688,0.5875,-45.589996,2700.0,0.1175
0.81351584,0.18243395,0.18234934,0.1047721,-33.768753,550.0,-10.449516,0.525,-45.70125,2750.0,0.12375
0.81390065,0.18241821,0.18241185,0.10485372,-35.143753,560.0,-11.032095,0.5625,-45.425,2800.0,0.1175
0.81431276,0.18243194,0.18243338,0.104992606,-36.44375,570.0,-11.706047,0.4625,-45.771248,2850.0,0.11749999
0.81460905,0.18246393,0.18245049,0.10517297,-35.125,580.0,-11.523808,0.43750003,-45.275,2900.0,0.1375
0.8148883,0.18251736,0.18249933,0.10533592,-36.49375,590.0,-11.482476,0.45,-45.25375,2950.0,0.122499995
0.8152029,0.18249922,0.18252325,0.10539685,-32.81875,600.0,-10.052214,0.58750004,-45.3675,3000.0,0.12875
0.8154705,0.18248783,0.18257502,0.105469644,-32.737503,610.0,-9.926491,0.60625005,-45.60875,3050.0,0.10999999800696969
0.8156486,0.18250726,0.18261658,0.10551631,-35.162502,620.0,-12.2479725,0.45,-45.57625,3100.0,0.13125
0.81577665,0.18258226,0.18264645,0.105613336,-32.8875,630.0,-10.8007765,0.52500004,-45.746246,3150.0,0.10500000277534127
0.8158992,0.1827011,0.18268667,0.10576963,-34.375,640.0,-11.615175,0.4625,-45.96875,3200.0,0.11
0.8160102,0.18259872,0.18274221,0.10578343,-33.96875,650.0,-12.62026,0.46875,-46.301247,3250.0,0.08749999641440809
0.8162663,0.18246014,0.18278198,0.10583416,-34.7875,660.0,-11.9927635,0.4375,-45.61875,3300.0,0.12125
0.81650394,0.18246965,0.18284573,0.10589269,-35.11875,670.0,-12.375582,0.40625,-45.565002,3350.0,0.11625
0.8167526,0.18246098,0.18290229,0.10592345,-35.6875,680.0,-10.562353,0.49375,-45.54375,3400.0,0.11749999
0.81699485,0.18247505,0.18295579,0.10596326,-36.4,690.0,-11.090517,0.46875,-45.5025,3450.0,0.11999999
0.81728697,0.18251735,0.1830206,0.10607209,-33.618748,700.0,-10.848915,0.5,-45.863747,3500.0,0.125
0.8175177,0.18245292,0.18304843,0.106116705,-34.95,710.0,-12.116983,0.44375,-45.932503,3550.0,0.125
0.8178411,0.18238218,0.18308596,0.10618638,-34.98125,720.0,-11.65612,0.45625004,-46.396248,3600.0,0.0925
0.81806,0.18229896,0.1831056,0.10623843,-36.00625,730.0,-11.945365,0.4,-45.50875,3650.0,0.12125
0.8182718,0.18236755,0.18315805,0.10635545,-35.587498,740.0,-11.734152,0.4625,-45.955,3700.0,0.099999994
0.81852895,0.182418,0.18324867,0.106465444,-35.4,750.0,-12.575315,0.50625,-45.57625,3750.0,0.114999995
0.8187518,0.18245794,0.18329239,0.10660514,-35.375,760.0,-9.750093,0.5125,-45.78,3800.0,0.12375
0.8189185,0.1825092,0.18334751,0.10672476,-33.681248,770.0,-11.064738,0.5625,-45.87125,3850.0,0.114999995
0.81921846,0.18251179,0.18340425,0.10681613,-34.600002,780.0,-11.458878,0.5,-45.88875,3900.0,0.10875
0.81951714,0.18264006,0.1834655,0.106937476,-33.5625,790.0,-11.235939,0.45,-45.862503,3950.0,0.11375
0.8197903,0.18272698,0.18352522,0.1070291,-35.4375,800.0,-12.450971,0.43124998,-46.228752,4000.0,0.0925
